County,State,Hazard Score,Wildfire,Volcano,Tornado,Snowfall,Landslide,Hurricane,Earthquake,Drought,Heatwave,Avalanche,Flood
Iberia,Louisiana,16,Low,None,Medium,Low,Medium,High,Low,None,High,None,High
Hyde,South Dakota,10,Medium,None,Low,Medium,Medium,None,Low,None,Low,None,Low
Hyde,North Carolina,14,Medium,None,Medium,Low,Low,High,Low,None,Low,None,High
Hutchinson,South Dakota,11,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Medium
Hutchinson,Texas,12,Medium,None,High,Medium,Low,None,Low,None,Medium,None,Low
Huron,Ohio,10,Low,None,High,Medium,Low,None,Low,None,Low,None,Low
Huron,Michigan,9,Low,None,Low,Medium,Low,None,Low,None,Low,None,Medium
Huntington,Indiana,11,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Medium
Huntingdon,Pennsylvania,13,Low,None,Low,Medium,High,Medium,Low,None,Low,None,Medium
Hunterdon,New Jersey,11,Low,None,Low,Medium,Low,Low,Low,None,Low,None,High
Hunt,Texas,14,Medium,None,High,Low,High,None,Low,None,High,None,Low
Humphreys,Tennessee,10,Low,None,Low,Low,Low,None,Medium,None,High,None,Low
Humphreys,Mississippi,13,Low,None,High,Low,Low,Medium,Low,None,High,None,Low
Humboldt,Iowa,10,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Low
Humboldt,Nevada,13,High,None,Low,Medium,Low,None,Medium,Low,Medium,None,Low
Humboldt,California,14,High,None,Low,Low,High,None,High,None,Medium,None,Low
Hughes,South Dakota,9,Low,None,Low,Medium,Medium,None,Low,None,Low,None,Low
Hughes,Oklahoma,9,Low,None,High,Low,Low,None,Low,None,Low,None,Low
Huerfano,Colorado,13,Low,None,Low,High,Medium,None,Low,None,High,Low,Low
Hudspeth,Texas,10,Low,None,Low,Low,Low,None,Medium,None,High,None,Low
Hudson,New Jersey,14,Low,None,Low,Medium,Low,Medium,Medium,None,Medium,None,High
Hubbard,Minnesota,9,Medium,None,Low,Medium,Low,None,Low,None,Low,None,Low
Howell,Missouri,12,Low,None,Medium,Low,Low,Low,Medium,None,High,None,Low
Howard,Nebraska,11,Low,None,High,Medium,Low,None,Low,None,Medium,None,Low
Howard,Iowa,12,Low,None,High,Medium,Medium,None,Low,None,Medium,None,Low
Howard,Indiana,12,Low,None,High,Medium,Low,None,Low,None,Medium,None,Medium
Howard,Maryland,16,Low,None,Medium,Medium,Medium,High,Low,None,Medium,None,High
Howard,Missouri,11,Low,None,Low,Medium,High,None,Low,None,Medium,None,Low
Howard,Texas,10,Low,None,Medium,Low,Low,None,Low,None,Medium,None,Medium
Howard,Arkansas,11,Low,None,High,Low,Medium,None,Low,None,Medium,None,Low
Houston,Minnesota,10,Low,None,Low,Medium,Medium,None,Low,None,Medium,None,Low
Houston,Tennessee,9,Low,None,Low,Low,Low,None,Medium,None,Medium,None,Low
Houston,Georgia,14,Medium,None,High,Low,Low,Medium,Low,None,Medium,None,Medium
Houston,Alabama,14,Low,None,High,Low,Low,High,Low,None,Medium,None,Medium
Houston,Texas,11,Medium,None,Low,Low,Low,Medium,Low,None,Medium,None,Low
Houghton,Michigan,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
Hot Springs,Wyoming,12,Low,None,Low,Medium,Medium,None,Medium,None,Medium,Low,Low
Hot Spring,Arkansas,15,Medium,None,High,Low,Medium,Medium,Low,None,High,None,Low
Horry,South Carolina,16,High,None,Medium,Low,Low,High,Medium,None,High,None,Low
Hopkins,Kentucky,11,Low,None,Medium,Low,Low,None,Medium,None,High,None,Low
Hopkins,Texas,14,Medium,None,High,Low,Medium,Low,Low,None,High,None,Low
Hopewell,Virginia,15,Low,None,High,Low,High,High,Low,None,Low,None,Medium
Hooker,Nebraska,8,Low,None,Low,Medium,Low,None,Low,None,Low,None,Low
Hood River,Oregon,14,High,High,None,High,Low,None,Medium,None,Low,None,Low
Hood,Texas,14,Medium,None,High,Low,Low,Low,Low,None,High,None,Medium
Holt,Nebraska,11,Low,None,Medium,Medium,Medium,None,Low,None,Medium,None,Low
Holt,Missouri,10,Low,None,Low,Medium,Medium,None,Low,None,Medium,None,Low
Holmes,Ohio,10,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Low
Holmes,Mississippi,14,Medium,None,Medium,Low,Medium,Medium,Low,None,Medium,None,Medium
Holmes,Florida,13,Medium,None,Medium,Low,Low,High,Low,None,Medium,None,Low
Hoke,North Carolina,15,High,None,Medium,Low,Low,Medium,Low,None,High,None,Medium
Hodgeman,Kansas,11,Low,None,High,Medium,Medium,None,Low,None,Low,None,Low
Hockley,Texas,11,Low,None,High,Low,Low,None,Low,None,High,None,Low
Hocking,Ohio,10,Low,None,Low,Medium,Medium,None,Low,None,Medium,None,Low
Hitchcock,Nebraska,9,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Low
Hinsdale,Colorado,15,Medium,None,None,High,High,None,Medium,None,Medium,Medium,Low
Hinds,Mississippi,17,Low,None,High,Low,High,Medium,Low,None,High,None,High
Hillsdale,Michigan,10,Low,None,High,Medium,Low,None,Low,None,Low,None,Low
Hillsborough,New Hampshire,15,Low,None,Medium,High,Low,Medium,Medium,None,Low,None,High
Hillsborough,Florida,11,Low,None,High,None,Low,Medium,Low,None,Low,None,Medium
Hill,Montana,10,Low,None,Low,Medium,High,None,Low,None,Low,None,Low
Hill,Texas,12,Low,None,High,Low,High,Low,Low,None,Low,None,Low
Highlands,Florida,14,High,None,Medium,None,Low,High,Low,None,High,None,Low
Highland,Virginia,12,Low,None,Low,Medium,High,Low,Low,None,Medium,None,Low
Highland,Ohio,10,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Low
Hidalgo,Texas,11,Low,None,Low,Low,Low,Medium,Low,None,High,None,Low
Hidalgo,New Mexico,10,Low,None,Low,Low,Low,None,Low,Low,High,None,Low
Hickory,Missouri,9,Low,None,Low,Low,Low,None,Low,None,High,None,Low
Hickman,Tennessee,11,Low,None,Low,Low,Low,Low,Medium,None,High,None,Low
Hickman,Kentucky,14,Low,None,Medium,Low,Medium,None,High,None,High,None,Medium
Hettinger,North Dakota,10,Low,None,Low,Medium,High,None,Low,None,Low,None,Low
Hertford,North Carolina,14,Low,None,Medium,Low,Low,High,Low,None,Medium,None,High
Hernando,Florida,16,Medium,None,High,None,Low,High,Low,None,High,None,High
Herkimer,New York,10,Low,None,Low,High,Low,Low,Low,None,Low,None,Low
Henry,Illinois,10,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Low
Henry,Iowa,10,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Low
Henry,Ohio,11,Low,None,Medium,Medium,Medium,None,Low,None,Medium,None,Low
Henry,Indiana,11,Low,None,High,Medium,Low,None,Low,None,Medium,None,Low
Henry,Kentucky,11,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Medium
Henry,Missouri,9,Low,None,Low,Medium,Low,None,Low,None,Medium,None,Low
Henry,Tennessee,11,Low,None,Medium,Low,Low,Low,Medium,None,Medium,None,Low
Henry,Virginia,14,Low,None,Low,Low,High,Medium,Low,None,Medium,None,High
Henry,Alabama,13,Low,None,High,Low,Low,High,Low,None,Medium,None,Low
Henry,Georgia,12,Low,None,Medium,Low,Low,Medium,Low,None,Medium,None,Medium
Henrico,Virginia,14,Low,None,Medium,Medium,Medium,Medium,Low,None,Low,None,High
Hennepin,Minnesota,11,Low,None,High,Medium,Low,None,Low,None,Medium,None,Low
Hendry,Florida,15,High,None,Low,None,Low,High,Low,None,High,None,High
Hendricks,Indiana,13,Low,None,High,Medium,Medium,None,Low,None,Medium,None,Medium
Henderson,Illinois,13,Low,None,Medium,Medium,Medium,None,Low,None,High,None,Medium
Henderson,Tennessee,11,Low,None,Medium,Low,Low,None,Medium,None,High,None,Low
Henderson,Kentucky,15,Low,None,High,Low,Medium,None,Medium,None,High,None,High
Henderson,North Carolina,14,Low,None,Low,Low,High,None,Medium,None,High,None,High
Henderson,Texas,13,Low,None,Medium,Low,Medium,Low,Low,None,High,None,Medium
Hempstead,Arkansas,12,Medium,None,Medium,Low,Low,Low,Low,None,High,None,Low
Hemphill,Texas,12,High,None,Medium,Medium,Low,None,Low,None,Medium,None,Low
Heard,Georgia,11,Medium,None,Low,Low,Low,Medium,Low,None,Medium,None,Low
Haywood,Tennessee,13,Low,None,Medium,Low,Low,Low,High,None,High,None,Low
Haywood,North Carolina,13,Low,None,Low,Low,High,None,Medium,None,High,None,Medium
Hays,Texas,15,Low,None,Medium,Low,Medium,Medium,Low,None,High,None,High
Hayes,Nebraska,8,Low,None,Low,Medium,Low,None,Low,None,Low,None,Low
Hawkins,Tennessee,14,Low,None,Low,Medium,High,None,Medium,None,High,None,Medium
Haskell,Kansas,10,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Low
Haskell,Texas,10,Low,None,High,Low,Low,None,Low,None,Medium,None,Low
Haskell,Oklahoma,13,Medium,None,Medium,Low,High,Low,Low,None,Medium,None,Low
Harvey,Kansas,13,Low,None,High,Medium,Low,None,Low,None,Medium,None,High
Hartley,Texas,8,Low,None,Low,Medium,Low,None,Low,None,Low,None,Low
Hartford,Connecticut,14,Low,None,Medium,Medium,Medium,Medium,Low,None,Low,None,High
Hart,Kentucky,11,Low,None,Medium,Low,Low,Low,Low,None,High,None,Low
Hart,Georgia,15,Medium,None,High,Low,High,Low,Low,None,High,None,Low
Harrisonburg,Virginia,15,Low,None,None,Medium,High,High,Low,None,Medium,None,High
Harrison,Iowa,12,Low,None,Medium,Medium,Medium,None,Low,None,High,None,Low
Harrison,Missouri,12,Low,None,Medium,Medium,Medium,None,Low,None,High,None,Low
Harrison,Ohio,13,Low,None,Low,Medium,High,Low,Low,None,High,None,Low
Harrison,Indiana,11,Low,None,Medium,Low,Medium,None,Low,None,High,None,Low
Harrison,West Virginia,14,Low,None,Low,Medium,High,None,Low,None,High,None,High
Harrison,Kentucky,10,Low,None,Low,Low,Low,None,Low,None,High,None,Medium
Harrison,Mississippi,16,High,None,High,Low,Low,High,Low,None,High,None,Low
Harrison,Texas,14,High,None,High,Low,Low,Low,Low,None,High,None,Low
Harris,Texas,16,Low,None,High,Low,Low,High,Low,None,High,None,High
Harris,Georgia,14,Medium,None,Medium,Low,Low,Medium,Low,None,High,None,Medium
Harper,Kansas,11,Low,None,High,Medium,Low,None,Low,None,Medium,None,Low
Harper,Oklahoma,12,High,None,Medium,Medium,Low,None,Low,None,Medium,None,Low
Harney,Oregon,13,Medium,Low,Low,Medium,Low,None,Medium,Low,Medium,None,Low
Harnett,North Carolina,16,High,None,Medium,Low,Low,Medium,Low,None,High,None,High
Harmon,Oklahoma,10,Low,None,Medium,Low,Low,None,Low,None,High,None,Low
Harlan,Nebraska,10,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Low
Harlan,Kentucky,13,Low,None,Low,Medium,High,None,Medium,None,Medium,None,Medium
Harford,Maryland,15,Low,None,Medium,Medium,Low,Medium,Low,None,High,None,High
Hardy,West Virginia,12,Low,None,None,Medium,High,Medium,Low,None,Medium,None,Low
Harding,South Dakota,9,Low,None,Low,Medium,Medium,None,Low,None,Low,None,Low
Harding,New Mexico,10,Medium,None,Low,Medium,Medium,None,Low,None,Low,None,Low
Hardin,Iowa,11,Low,None,Medium,Medium,Medium,None,Low,None,Medium,None,Low
Hardin,Ohio,9,Low,None,Low,Medium,Low,None,Low,None,Medium,None,Low
Hardin,Illinois,11,Low,None,Low,Low,Low,None,Medium,None,Medium,None,High
Hardin,Kentucky,11,Low,None,Medium,Low,Low,Low,Low,None,Medium,None,Medium
Hardin,Tennessee,14,Low,None,Medium,Low,Low,Medium,Medium,None,Medium,None,High
Hardin,Texas,15,Medium,None,Medium,Low,Low,High,Low,None,Medium,None,High
Hardeman,Tennessee,12,Low,None,Medium,Low,Low,Low,Medium,None,High,None,Low
Hardeman,Texas,10,Low,None,Medium,Low,Low,None,Low,None,High,None,Low
Hardee,Florida,15,High,None,Low,None,Low,High,Low,None,High,None,High
Haralson,Georgia,15,Medium,None,High,Low,Medium,Medium,Low,None,High,None,Low
Hanson,South Dakota,11,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Medium
Hansford,Texas,10,Low,None,High,Medium,Low,None,Low,None,Low,None,Low
Hanover,Virginia,12,Low,None,Low,Medium,Low,Medium,Low,None,Low,None,High
Hand,South Dakota,9,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Low
Hancock,Ohio,10,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Medium
Hancock,Maine,11,Low,None,Low,High,Low,Medium,Low,None,Low,None,Low
Hancock,Iowa,10,Low,None,High,Medium,Low,None,Low,None,Low,None,Low
Hancock,Illinois,9,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Low
Hancock,West Virginia,11,Low,None,None,Medium,High,None,Low,None,Low,None,High
Hancock,Kentucky,12,Low,None,Medium,Low,Medium,None,Medium,None,Low,None,High
Hancock,Tennessee,12,Medium,None,Low,Medium,High,None,Medium,None,Low,None,Low
Hancock,Indiana,12,Low,None,High,Medium,Low,None,Low,None,Low,None,High
Hancock,Mississippi,16,High,None,High,Low,Low,High,Low,None,Low,None,High
Hancock,Georgia,10,High,None,Low,Low,Low,Low,Low,None,Low,None,Low
Hampton,Virginia,13,Low,None,High,Low,Low,Medium,Low,None,Low,None,High
Hampton,South Carolina,14,High,None,Medium,Low,Low,High,Medium,None,Low,None,Low
Hampshire,Massachusetts,13,Low,None,Medium,High,Medium,Medium,Low,None,Low,None,Low
Hampshire,West Virginia,13,Medium,None,None,Medium,High,Medium,Low,None,Low,None,Medium
Hampden,Massachusetts,15,Low,None,Medium,High,Medium,Medium,Low,None,Low,None,High
Hamlin,South Dakota,10,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Low
Hamilton,Iowa,12,Low,None,High,Medium,Medium,None,Low,None,Medium,None,Low
Hamilton,Nebraska,11,Low,None,High,Medium,Low,None,Low,None,Medium,None,Low
Hamilton,New York,13,Low,None,Low,High,Medium,Low,Medium,None,Medium,None,Low
Hamilton,Indiana,13,Low,None,High,Medium,Low,None,Low,None,Medium,None,High
Hamilton,Illinois,12,Low,None,Medium,Medium,Medium,None,Medium,None,Medium,None,Low
Hamilton,Kansas,9,Low,None,Low,Medium,Low,None,Low,None,Medium,None,Low
Hamilton,Ohio,14,Low,None,High,Medium,Medium,None,Low,None,Medium,None,High
Hamilton,Tennessee,15,Medium,None,Low,Low,High,Low,Medium,None,Medium,None,High
Hamilton,Texas,9,Medium,None,Low,Low,Low,None,Low,None,Medium,None,Low
Hamilton,Florida,15,High,None,Low,Low,Low,High,Low,None,Medium,None,High
Hamblen,Tennessee,12,Low,None,None,Low,High,None,Medium,None,High,None,Medium
Hall,Nebraska,13,Low,None,High,Medium,Low,None,Low,None,Medium,None,High
Hall,Georgia,13,Low,None,High,Low,High,None,Low,None,Medium,None,Medium
Hall,Texas,10,Medium,None,Medium,Low,Low,None,Low,None,Medium,None,Low
Halifax,Virginia,12,Low,None,Low,Low,Medium,Medium,Low,None,Medium,None,Medium
Halifax,North Carolina,12,Low,None,Low,Low,Low,Medium,Low,None,Medium,None,High
Hale,Alabama,12,Low,None,Medium,Low,Low,Medium,Low,None,High,None,Low
Hale,Texas,11,Low,None,High,Low,Low,None,Low,None,High,None,Low
Habersham,Georgia,15,Medium,None,High,Low,High,None,Low,None,High,None,Medium
Haakon,South Dakota,10,Low,None,Low,Medium,High,None,Low,None,Low,None,Low
Gwinnett,Georgia,13,Low,None,Medium,Low,High,None,Low,None,High,None,Medium
Guthrie,Iowa,11,Low,None,Medium,Medium,Medium,None,Low,None,Medium,None,Low
Gunnison,Colorado,15,Low,None,None,High,High,None,Medium,None,Medium,High,Low
Gulf,Florida,17,High,None,Medium,Low,Low,High,Low,None,High,None,High
Guilford,North Carolina,16,Low,None,Medium,Low,High,Medium,Low,None,High,None,High
Guernsey,Ohio,11,Low,None,Low,Medium,High,None,Low,None,Low,None,Medium
Guadalupe,Texas,14,Low,None,Medium,Low,Medium,Low,Low,None,High,None,High
Guadalupe,New Mexico,11,Low,None,Low,Medium,Medium,None,Low,None,High,None,Low
Grundy,Iowa,11,Low,None,High,Medium,Low,None,Low,None,Medium,None,Low
Grundy,Illinois,12,Low,None,Medium,Medium,Medium,None,Low,None,Medium,None,Medium
Grundy,Missouri,11,Low,None,Medium,Medium,Medium,None,Low,None,Medium,None,Low
Grundy,Tennessee,14,High,None,Medium,Low,Medium,Low,Medium,None,Medium,None,Low
Grimes,Texas,11,Low,None,Low,Low,Low,Medium,Low,None,High,None,Low
Griggs,North Dakota,9,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Low
Grenada,Mississippi,14,Medium,None,Medium,Low,Medium,Medium,Low,None,High,None,Low
Gregory,South Dakota,11,Low,None,Medium,Medium,High,None,Low,None,Low,None,Low
Gregg,Texas,16,Medium,None,High,Low,Low,Medium,Low,None,High,None,High
Greer,Oklahoma,11,Low,None,High,Low,Low,None,Low,None,High,None,Low
Greenwood,Kansas,12,Medium,None,Medium,Medium,Low,None,Low,None,High,None,Low
Greenwood,South Carolina,14,Low,None,Medium,Low,Medium,Medium,Medium,None,High,None,Low
Greenville,South Carolina,15,Low,None,Medium,Low,High,Low,Medium,None,High,None,Medium
Greenup,Kentucky,14,Low,None,Low,Medium,High,Low,Low,None,Medium,None,High
Greensville,Virginia,12,Low,None,Medium,Low,Low,Medium,Low,None,High,None,Low
Greenlee,Arizona,12,High,None,None,Low,Low,Low,Low,Low,High,None,Low
Greene,New York,11,Low,None,Low,Medium,Medium,Low,Low,None,Low,None,Medium
Greene,Iowa,12,Low,None,Medium,Medium,Medium,None,Low,None,Low,None,High
Greene,Pennsylvania,11,Low,None,Low,Medium,High,Low,Low,None,Low,None,Low
Greene,Indiana,11,Low,None,Medium,Medium,Medium,None,Medium,None,Low,None,Low
Greene,Illinois,10,Low,None,Medium,Medium,Medium,None,Low,None,Low,None,Low
Greene,Missouri,11,Low,None,High,Medium,Low,None,Low,None,Low,None,Medium
Greene,Ohio,12,Low,None,High,Medium,Low,None,Low,None,Low,None,High
Greene,Virginia,14,Low,None,High,Medium,High,Medium,Low,None,Low,None,Low
Greene,Tennessee,10,Low,None,Low,Low,High,None,Medium,None,Low,None,Low
Greene,Arkansas,12,Low,None,Medium,Low,Low,Low,High,None,Low,None,Medium
Greene,North Carolina,14,Low,None,High,Low,Low,High,Low,None,Low,None,High
Greene,Alabama,11,Low,None,Low,Low,Low,Medium,Low,None,Low,None,High
Greene,Georgia,11,Medium,None,Low,Low,Medium,Medium,Low,None,Low,None,Low
Greene,Mississippi,13,High,None,Low,Low,Medium,High,Low,None,Low,None,Low
Greenbrier,West Virginia,12,Low,None,Low,Medium,High,Low,Low,None,Medium,None,Low
Green Lake,Wisconsin,12,Low,None,High,Medium,Medium,None,Low,None,Medium,None,Low
Green,Kentucky,11,Low,None,High,Low,Low,None,Low,None,High,None,Low
Green,Wisconsin,14,Low,None,Medium,Medium,Medium,None,Low,None,High,None,High
Greeley,Nebraska,10,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Low
Greeley,Kansas,10,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Low
Grayson,Kentucky,11,Low,None,Medium,Low,Low,Low,Low,None,Medium,None,Medium
Grayson,Virginia,11,Low,None,Low,Medium,High,None,Low,None,Medium,None,Low
Grayson,Texas,12,Low,None,High,Low,Medium,Low,Low,None,Medium,None,Low
Grays Harbor,Washington,10,Low,None,Low,Low,Medium,None,High,None,Low,None,Low
Gray,Kansas,10,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Low
Gray,Texas,12,Medium,None,High,Medium,Low,None,Low,None,Medium,None,Low
Graves,Kentucky,12,Low,None,Medium,Low,Low,None,High,None,High,None,Low
Gratiot,Michigan,10,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Low
Granville,North Carolina,13,Low,None,Low,Low,Medium,Medium,Low,None,High,None,Medium
Grant,Washington,10,Low,None,Low,Medium,Low,None,Medium,None,Medium,None,Low
Grant,North Dakota,10,Low,None,Low,Medium,Medium,None,Low,None,Medium,None,Low
Grant,South Dakota,10,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Low
Grant,Nebraska,9,Low,None,Low,Medium,Low,None,Low,None,Medium,None,Low
Grant,Oregon,12,High,None,Low,Medium,Low,None,Low,Low,Medium,None,Low
Grant,Minnesota,10,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Low
Grant,Wisconsin,12,Low,None,High,Medium,Medium,None,Low,None,Medium,None,Low
Grant,Indiana,11,Low,None,High,Medium,Low,None,Low,None,Medium,None,Low
Grant,Kentucky,9,Low,None,Low,Medium,Low,None,Low,None,Medium,None,Low
Grant,Kansas,10,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Low
Grant,Oklahoma,12,Low,None,High,Medium,Low,Low,Low,None,Medium,None,Low
Grant,West Virginia,13,Low,None,Low,High,High,Low,Low,None,Medium,None,Low
Grant,New Mexico,11,High,None,Low,Low,Low,None,Low,Low,Medium,None,Low
Grant,Arkansas,13,High,None,Medium,Low,Low,Medium,Low,None,Medium,None,Low
Grant,Louisiana,12,High,None,Low,Low,Low,Medium,Low,None,Medium,None,Low
Granite,Montana,11,High,None,Low,Medium,Low,None,Medium,None,Low,None,Low
Grand Traverse,Michigan,10,Low,None,Low,High,Low,None,Low,None,Medium,None,Low
Grand Isle,Vermont,10,Low,None,None,High,Low,None,Medium,None,Medium,None,Low
Grand Forks,North Dakota,11,Low,None,Medium,Medium,Low,None,Low,None,Low,None,High
Grand,Colorado,16,Low,None,Low,High,High,None,Medium,None,Medium,High,Low
